gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,adrrq,curcdq,datacqtr,datafqtr,actq,cheq,dlcq,dpq,epsx12,req,saleq,wcapq,xoprq,aolochy,apalchy,capxy,chechy,dvy,invchy,niy,recchy,saley,exchg,costat,prccq
024216,09/30/2009,2009,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2009Q3,2009Q3,8728.0000,3887.0000,1571.0000,269.0000,0.9000,-2157.0000,3652.0000,2490.0000,2497.0000,34.0000,-159.0000,1765.0000,1117.0000,0.0000,-10.0000,706.0000,-82.0000,10178.0000,11,A,14.8200
024216,12/31/2009,2009,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2009Q4,2009Q4,8787.0000,3864.0000,1973.0000,282.0000,1.0600,-2074.0000,3776.0000,2166.0000,2768.0000,-306.0000,-308.0000,2520.0000,928.0000,0.0000,-34.0000,658.0000,62.0000,13954.0000,11,A,13.3100
024216,03/31/2010,2010,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2010Q1,2010Q1,10460.0000,5688.0000,2336.0000,293.0000,1.0000,-2090.0000,3920.0000,3566.0000,2746.0000,-78.0000,56.0000,493.0000,1583.0000,0.0000,3.0000,187.0000,-64.0000,3920.0000,11,A,11.0000
024216,06/30/2010,2010,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2010Q2,2010Q2,9564.0000,5179.0000,1904.0000,291.0000,0.7400,-1660.0000,3867.0000,3200.0000,2704.0000,85.0000,-91.0000,1002.0000,1109.0000,0.0000,-1.0000,331.0000,-69.0000,7787.0000,11,A,9.2400
024216,09/30/2010,2010,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2010Q3,2010Q3,9768.0000,5102.0000,2055.0000,292.0000,0.5300,-1448.0000,3990.0000,2739.0000,2829.0000,267.0000,4.0000,1528.0000,1066.0000,0.0000,9.0000,445.0000,-136.0000,11777.0000,11,A,11.3500
024216,12/31/2010,2010,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2010Q4,2010Q4,9446.0000,4858.0000,3040.0000,302.0000,0.6300,-1763.0000,4051.0000,1381.0000,2827.0000,605.0000,136.0000,2310.0000,772.0000,0.0000,10.0000,9.0000,-98.0000,15828.0000,11,A,12.1800
024216,03/31/2011,2011,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2011Q1,2011Q1,8746.0000,4233.0000,2810.0000,305.0000,0.6900,-1404.0000,4156.0000,1195.0000,2953.0000,-19.0000,-41.0000,479.0000,-544.0000,0.0000,-69.0000,224.0000,-112.0000,4156.0000,11,A,13.0000
024216,06/30/2011,2011,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2011Q2,2011Q2,10173.0000,5385.0000,2331.0000,317.0000,0.7600,-1260.0000,4435.0000,2980.0000,3223.0000,135.0000,-254.0000,1019.0000,1072.0000,0.0000,-88.0000,398.0000,-182.0000,8591.0000,11,A,12.7400
024216,09/30/2011,2011,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2011Q3,2011Q3,10067.0000,5240.0000,2174.0000,,0.6200,-1840.0000,4149.0000,2826.0000,,-29.0000,200.0000,1832.0000,842.0000,0.0000,-118.0000,267.0000,-185.0000,12740.0000,11,A,9.7600
024216,12/31/2011,2011,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2011Q4,2011Q4,9228.0000,3550.0000,2457.0000,640.0000,0.6300,-2080.0000,4183.0000,782.0000,5813.0000,429.0000,,2430.0000,-732.0000,0.0000,-141.0000,58.0000,-236.0000,16923.0000,11,A,11.8400
024216,03/31/2012,2012,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2012Q1,2012Q1,9559.0000,3876.0000,2215.0000,,0.7800,-1556.0000,4491.0000,1581.0000,3601.0000,-127.0000,,579.0000,-16.0000,0.0000,-11.0000,341.0000,-189.0000,4491.0000,11,A,13.0700
024216,06/30/2012,2012,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2012Q2,2012Q2,8317.0000,3184.0000,2298.0000,,0.6300,-1706.0000,3866.0000,1278.0000,3259.0000,-51.0000,,1071.0000,23.0000,0.0000,-43.0000,481.0000,-175.0000,8357.0000,11,A,12.8300
024216,09/30/2012,2012,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2012Q3,2012Q3,8684.0000,3551.0000,2335.0000,,-1.3800,-3344.0000,4339.0000,1158.0000,3436.0000,138.0000,,1581.0000,239.0000,0.0000,-10.0000,-1087.0000,-191.0000,12696.0000,11,A,10.9700
024216,12/31/2012,2012,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2012Q4,2012Q4,8465.0000,3417.0000,2854.0000,,-1.2700,-3184.0000,4373.0000,146.0000,3560.0000,149.0000,,2236.0000,275.0000,30.0000,24.0000,-912.0000,-241.0000,17069.0000,11,A,10.7000
024216,03/31/2013,2013,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2013Q1,2013Q1,9258.0000,3912.0000,3615.0000,329.0000,-1.5900,-3134.0000,4150.0000,-28.0000,3126.0000,-187.0000,,546.0000,335.0000,30.0000,-4.0000,82.0000,42.0000,4150.0000,11,A,12.5700
024216,06/30/2013,2013,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2013Q2,2013Q2,7810.0000,3079.0000,3041.0000,332.0000,-1.4600,-2954.0000,3945.0000,-463.0000,2765.0000,-489.0000,,866.0000,-355.0000,60.0000,-12.0000,249.0000,191.0000,8095.0000,11,A,11.9900
024216,09/30/2013,2013,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2013Q3,2013Q3,8251.0000,3549.0000,2503.0000,321.0000,0.9000,-2862.0000,3996.0000,242.0000,2801.0000,-384.0000,,1330.0000,122.0000,89.0000,-6.0000,320.0000,135.0000,12091.0000,11,A,13.2900
024216,12/31/2013,2013,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2013Q4,2013Q4,7739.0000,2907.0000,2180.0000,312.0000,0.3800,-3032.0000,3800.0000,86.0000,2878.0000,-238.0000,,1988.0000,-258.0000,119.0000,16.0000,114.0000,146.0000,15891.0000,11,A,14.5100
024216,03/31/2014,2014,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2014Q1,2014Q1,7989.0000,2623.0000,2075.0000,306.0000,0.1500,-3175.0000,4262.0000,149.0000,3213.0000,-371.0000,,399.0000,-229.0000,36.0000,-12.0000,-58.0000,-219.0000,4262.0000,11,A,14.2800
024216,06/30/2014,2014,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2014Q2,2014Q2,7407.0000,2421.0000,2095.0000,319.0000,0.1300,-3098.0000,4311.0000,740.0000,3225.0000,-692.0000,,908.0000,-127.0000,72.0000,-39.0000,75.0000,-312.0000,8573.0000,11,A,15.5500
024216,09/30/2014,2014,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2014Q3,2014Q3,7887.0000,2843.0000,2347.0000,312.0000,0.5800,-2763.0000,4441.0000,814.0000,3407.0000,-385.0000,,1389.0000,28.0000,108.0000,-75.0000,563.0000,-494.0000,13014.0000,11,A,14.1800
024216,12/31/2014,2014,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2014Q4,2014Q4,7826.0000,2531.0000,2133.0000,308.0000,1.1000,-2774.0000,4132.0000,829.0000,3155.0000,-454.0000,,2016.0000,-103.0000,144.0000,-48.0000,769.0000,-520.0000,17146.0000,11,A,13.7700
024216,03/31/2015,2015,1,INDL,C,D,STD,AES,AES CORP (THE),,USD,2015Q1,2015Q1,7642.0000,2237.0000,1831.0000,298.0000,1.3900,-3126.0000,3758.0000,1060.0000,2794.0000,160.0000,,619.0000,-202.0000,70.0000,-35.0000,142.0000,-337.0000,3758.0000,11,A,12.8500
024216,06/30/2015,2015,2,INDL,C,D,STD,AES,AES CORP (THE),,USD,2015Q2,2015Q2,7515.0000,1769.0000,1999.0000,299.0000,1.3000,-3187.0000,3559.0000,952.0000,2652.0000,-182.0000,,1168.0000,-517.0000,141.0000,-54.0000,211.0000,-444.0000,7317.0000,11,A,13.2600
024216,09/30/2015,2015,3,INDL,C,D,STD,AES,AES CORP (THE),,USD,2015Q3,2015Q3,7220.0000,2231.0000,2300.0000,283.0000,0.8700,-3388.0000,3522.0000,686.0000,2619.0000,-162.0000,,1687.0000,-102.0000,209.0000,-11.0000,391.0000,-314.0000,10839.0000,11,A,9.7900
024216,12/31/2015,2015,4,INDL,C,D,STD,AES,AES CORP (THE),,USD,2015Q4,2015Q4,6866.0000,2041.0000,2529.0000,264.0000,0.4800,-3740.0000,3219.0000,-84.0000,2284.0000,-54.0000,,2308.0000,-277.0000,276.0000,-26.0000,306.0000,-378.0000,14058.0000,11,A,9.5700
024616,03/31/2013,2013,1,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2013Q1,2013Q1,,,,,,,,,,,,,,,,,,,14,A,
024616,06/30/2013,2013,2,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2013Q2,2013Q2,,,,,,,,,,,,,,,,,,,14,A,
024616,09/30/2013,2013,3,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2013Q3,2013Q3,,,,,,,,,,,,,,,,,,,14,A,
024616,12/31/2013,2013,4,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2013Q4,2013Q4,14620.0000,1925.0000,850.0000,453.0000,0.7600,,6727.0000,3359.0000,5183.0000,-226.0000,,391.0000,190.0000,0.0000,0.0000,955.0000,80.0000,6727.0000,14,A,
024616,03/31/2014,2014,1,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2014Q1,2014Q1,,,,130.0000,,,1874.0000,,1426.0000,,,,,,,-382.0000,,1874.0000,14,A,
024616,06/30/2014,2014,2,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2014Q2,2014Q2,,,,125.0000,,,1983.0000,,1528.0000,,,,,,,-101.0000,,3857.0000,14,A,
024616,09/30/2014,2014,3,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2014Q3,2014Q3,,,,129.0000,,,1975.0000,,1574.0000,,,,,,,133.0000,,5832.0000,14,A,
024616,12/31/2014,2014,4,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2014Q4,2014Q4,17565.0000,2230.0000,875.0000,132.0000,0.3300,,2193.0000,4282.0000,1713.0000,-262.0000,,492.0000,597.0000,0.0000,0.0000,419.0000,-37.0000,8025.0000,14,A,
024616,03/31/2015,2015,1,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2015Q1,2015Q1,18207.0000,2375.0000,0.0000,141.0000,0.8500,,2137.0000,4658.0000,1626.0000,-124.0000,,194.0000,164.0000,0.0000,0.0000,255.0000,-26.0000,2137.0000,14,A,
024616,06/30/2015,2015,2,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2015Q2,2015Q2,19713.0000,4408.0000,0.0000,150.0000,0.8800,,2297.0000,7129.0000,1748.0000,-323.0000,38.0000,425.0000,361.0000,0.0000,0.0000,560.0000,29.0000,4434.0000,14,A,
024616,09/30/2015,2015,3,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2015Q3,2015Q3,20554.0000,4299.0000,0.0000,153.0000,0.9400,304.0000,2258.0000,7482.0000,1775.0000,-360.0000,2.0000,558.0000,-321.0000,0.0000,0.0000,861.0000,23.0000,6692.0000,14,A,31.0400
024616,12/31/2015,2015,4,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,,USD,2015Q4,2015Q4,20648.0000,3411.0000,0.0000,164.0000,1.0100,659.0000,2556.0000,7031.0000,1982.0000,-657.0000,12.0000,722.0000,-808.0000,0.0000,0.0000,1228.0000,99.0000,9248.0000,14,A,36.2000
024800,03/31/2009,2009,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2009Q1,2009Q2,11232.0000,9415.0000,2.0000,154.0000,1.0200,9465.0000,2455.0000,8975.0000,1557.0000,493.0000,,468.0000,2052.0000,528.0000,113.0000,52.0000,2824.0000,4972.0000,14,A,38.9100
024800,06/30/2009,2009,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2009Q2,2009Q3,11731.0000,9880.0000,2.0000,154.0000,1.0100,10723.0000,2754.0000,9359.0000,1705.0000,611.0000,,617.0000,1881.0000,810.0000,143.0000,790.0000,2691.0000,7726.0000,14,A,45.2000
024800,09/30/2009,2009,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2009Q3,2009Q4,12570.0000,11069.0000,2.0000,175.0000,0.9600,11823.0000,2690.0000,9757.0000,1654.0000,841.0000,,761.0000,877.0000,1093.0000,69.0000,1592.0000,3083.0000,10416.0000,14,A,44.9800
024800,12/31/2009,2010,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2009Q4,2010Q1,13574.0000,12164.0000,2.0000,162.0000,1.2500,12536.0000,2670.0000,10626.0000,1629.0000,-44.0000,,88.0000,943.0000,284.0000,101.0000,841.0000,87.0000,2670.0000,14,A,46.2600
024800,03/31/2010,2010,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2010Q1,2010Q2,12652.0000,11156.0000,2.0000,167.0000,1.9800,13107.0000,2660.0000,9322.0000,1492.0000,-85.0000,,196.0000,-164.0000,563.0000,52.0000,1615.0000,35.0000,5330.0000,14,A,41.9600
024800,06/30/2010,2010,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2010Q2,2010Q3,11614.0000,9968.0000,1063.0000,166.0000,2.0400,13275.0000,2700.0000,6424.0000,1641.0000,32.0000,,313.0000,-176.0000,872.0000,7.0000,2382.0000,-91.0000,8030.0000,14,A,32.8400
024800,09/30/2010,2010,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2010Q3,2010Q4,12133.0000,10279.0000,1088.0000,171.0000,1.9800,14002.0000,2952.0000,6665.0000,1824.0000,52.0000,,426.0000,830.0000,1177.0000,-80.0000,3247.0000,-18.0000,10982.0000,14,A,45.1325
024800,12/31/2010,2011,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2010Q4,2011Q1,12331.0000,10509.0000,1091.0000,201.0000,2.4200,14918.0000,3348.0000,8388.0000,1900.0000,374.0000,-234.0000,102.0000,1164.0000,309.0000,-45.0000,1170.0000,76.0000,3348.0000,14,A,49.4900
024800,03/31/2011,2011,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2011Q1,2011Q2,14850.0000,13025.0000,1102.0000,434.0000,2.6300,15642.0000,3468.0000,10465.0000,1886.0000,310.0000,,181.0000,2820.0000,625.0000,-81.0000,2169.0000,23.0000,6816.0000,14,A,54.8300
024800,06/30/2011,2011,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2011Q2,2011Q3,12833.0000,10728.0000,1094.0000,185.0000,2.7200,16260.0000,3623.0000,8369.0000,2280.0000,139.0000,,400.0000,2199.0000,985.0000,-43.0000,3204.0000,21.0000,10439.0000,14,A,56.7900
024800,09/30/2011,2011,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2011Q3,2011Q4,14293.0000,11652.0000,995.0000,241.0000,2.7600,16557.0000,4117.0000,9004.0000,2547.0000,644.0000,,593.0000,1915.0000,1346.0000,-62.0000,4260.0000,-140.0000,14556.0000,14,A,48.6300
024800,12/31/2011,2012,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2011Q4,2012Q1,14034.0000,11540.0000,929.0000,208.0000,2.8200,17732.0000,4681.0000,9040.0000,2922.0000,-84.0000,,359.0000,-498.0000,362.0000,50.0000,1401.0000,-38.0000,4681.0000,14,A,54.7000
024800,03/31/2012,2012,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2012Q1,2012Q2,17861.0000,15079.0000,1040.0000,211.0000,2.9200,19899.0000,4944.0000,12683.0000,3202.0000,376.0000,,635.0000,536.0000,729.0000,-21.0000,3631.0000,-195.0000,9625.0000,14,A,68.0600
024800,06/30/2012,2012,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2012Q2,2012Q3,16377.0000,13395.0000,969.0000,221.0000,3.0300,20488.0000,4626.0000,10861.0000,3016.0000,49.0000,,1034.0000,-2050.0000,1158.0000,-53.0000,4838.0000,-249.0000,14251.0000,14,A,55.6800
024800,09/30/2012,2012,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2012Q3,2012Q4,15645.0000,12374.0000,0.0000,257.0000,3.1400,21567.0000,4870.0000,10343.0000,3379.0000,43.0000,,1284.0000,-1655.0000,1583.0000,-252.0000,6109.0000,-456.0000,19121.0000,14,A,62.4700
024800,12/31/2012,2013,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2012Q4,2013Q1,17103.0000,13275.0000,1.0000,241.0000,3.4100,23052.0000,6018.0000,12098.0000,3689.0000,-66.0000,,205.0000,473.0000,428.0000,-247.0000,1906.0000,-185.0000,6018.0000,14,A,61.8596
024800,03/31/2013,2013,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2013Q1,2013Q2,17766.0000,13493.0000,0.0000,248.0000,3.6300,24620.0000,6125.0000,12503.0000,3999.0000,368.0000,,494.0000,255.0000,859.0000,-454.0000,3772.0000,-424.0000,12143.0000,14,A,66.9400
024800,06/30/2013,2013,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2013Q2,2013Q3,15972.0000,11461.0000,1.0000,255.0000,3.8400,25262.0000,6242.0000,10944.0000,4153.0000,509.0000,,808.0000,-1259.0000,1463.0000,-699.0000,5352.0000,-445.0000,18385.0000,14,A,61.0900
024800,09/30/2013,2013,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2013Q3,2013Q4,19555.0000,14966.0000,0.0000,273.0000,3.9900,26214.0000,6481.0000,14342.0000,4447.0000,865.0000,,1048.0000,2350.0000,2055.0000,-300.0000,6853.0000,-680.0000,24866.0000,14,A,67.3200
024800,12/31/2013,2014,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2013Q4,2014Q1,20585.0000,17280.0000,1.0000,272.0000,3.7300,27521.0000,6622.0000,15272.0000,4385.0000,-520.0000,,210.0000,2154.0000,590.0000,237.0000,1875.0000,788.0000,6622.0000,14,A,74.2500
024800,03/31/2014,2014,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2014Q1,2014Q2,21008.0000,16628.0000,1.0000,289.0000,3.8100,28907.0000,6367.0000,15107.0000,4088.0000,-52.0000,,797.0000,195.0000,1179.0000,153.0000,3835.0000,-96.0000,12989.0000,14,A,78.8600
024800,06/30/2014,2014,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2014Q2,2014Q3,22408.0000,18153.0000,1.0000,292.0000,4.2300,30443.0000,6806.0000,16387.0000,4461.0000,-82.0000,,955.0000,1802.0000,1884.0000,116.0000,6073.0000,43.0000,19795.0000,14,A,79.2000
024800,09/30/2014,2014,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2014Q3,2014Q4,22413.0000,17565.0000,,297.0000,4.4800,31433.0000,6692.0000,16400.0000,4369.0000,-182.0000,,1185.0000,1765.0000,2586.0000,-155.0000,7967.0000,-281.0000,26487.0000,14,A,74.7700
024800,12/31/2014,2015,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2014Q4,2015Q1,22761.0000,17788.0000,0.0000,287.0000,4.8100,32489.0000,7099.0000,16356.0000,4660.0000,-193.0000,268.0000,253.0000,-1582.0000,697.0000,-303.0000,1972.0000,173.0000,7099.0000,14,A,74.3300
024800,03/31/2015,2015,2,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2015Q1,2015Q2,20740.0000,15555.0000,1096.0000,304.0000,4.2900,32883.0000,6894.0000,14571.0000,4230.0000,-2297.0000,,449.0000,-2415.0000,1385.0000,-403.0000,3025.0000,338.0000,13993.0000,14,A,69.3400
024800,06/30/2015,2015,3,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2015Q2,2015Q3,25928.0000,21331.0000,1000.0000,297.0000,3.7000,33202.0000,5832.0000,19845.0000,4219.0000,-2480.0000,,815.0000,2080.0000,2142.0000,-122.0000,4209.0000,438.0000,19825.0000,14,A,62.6300
024800,09/30/2015,2015,4,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2015Q3,2015Q4,22099.0000,17321.0000,1000.0000,326.0000,3.2600,31421.0000,5456.0000,15999.0000,3746.0000,-2590.0000,,994.0000,-347.0000,2880.0000,93.0000,5271.0000,550.0000,25281.0000,14,A,53.7300
024800,12/31/2015,2016,1,INDL,C,D,STD,QCOM,QUALCOMM INC,,USD,2015Q4,2016Q1,20338.0000,16528.0000,1000.0000,364.0000,3.0600,30241.0000,5775.0000,13835.0000,4100.0000,177.0000,,128.0000,-647.0000,717.0000,291.0000,1498.0000,646.0000,5775.0000,14,A,49.9850
025434,03/31/2009,2009,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2009Q1,2009Q2,1604.1000,294.5000,226.5000,134.1000,0.1200,2529.1000,2333.3000,-81.8000,2031.4000,143.1000,-47.3000,236.9000,-16.6000,0.0000,59.9000,89.3000,,4948.5000,14,A,11.1100
025434,06/30/2009,2009,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2009Q2,2009Q3,1717.7000,336.7000,0.4000,133.7000,0.3400,2691.0000,2403.9000,159.8000,2037.3000,180.1000,-60.4000,344.2000,22.2000,0.0000,-12.4000,240.8000,,7352.4000,14,A,13.8900
025434,09/30/2009,2009,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2009Q3,2009Q4,2035.8000,666.1000,0.2000,132.6000,0.5300,2858.6000,2422.2000,454.8000,2063.5000,198.1000,-53.0000,445.6000,330.0000,0.0000,28.5000,390.8000,,9774.6000,14,A,20.6500
025434,12/31/2009,2010,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2009Q4,2010Q1,2583.9000,1356.7000,0.2000,130.6000,0.7500,3092.8000,2722.7000,804.7000,2250.6000,183.8000,-43.8000,99.7000,706.5000,0.0000,120.7000,241.5000,,2722.7000,14,A,23.0600
025434,03/31/2010,2010,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2010Q1,2010Q2,2490.4000,1293.9000,0.1000,128.5000,1.0200,3225.0000,2534.7000,843.8000,2092.9000,23.3000,3.3000,184.5000,486.2000,0.0000,174.7000,458.8000,,5257.4000,14,A,24.2700
025434,06/30/2010,2010,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2010Q2,2010Q3,2610.9000,1395.1000,0.0000,125.2000,1.0900,3318.7000,2612.0000,884.3000,2173.4000,71.8000,1.3000,285.6000,525.4000,74.8000,163.6000,666.7000,,7869.4000,14,A,24.3000
025434,09/30/2010,2010,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2010Q3,2010Q4,2756.4000,1449.7000,,126.1000,1.2700,3528.4000,2838.0000,977.3000,2354.2000,25.7000,-3.6000,440.7000,564.2000,171.0000,123.2000,945.6000,,10707.4000,14,A,25.5500
025434,12/31/2010,2011,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2010Q4,2011Q1,3400.4000,2050.6000,,127.8000,1.4100,3782.7000,2950.8000,1444.0000,2355.6000,143.8000,15.4000,128.9000,628.0000,96.9000,-77.6000,346.6000,,2950.8000,14,A,32.1300
025434,03/31/2011,2011,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2011Q1,2011Q2,3540.3000,1927.5000,,128.9000,1.4700,3968.3000,2785.7000,1746.1000,2318.9000,-127.8000,46.1000,239.1000,481.2000,194.3000,-226.2000,608.1000,,5736.5000,14,A,36.9500
025434,06/30/2011,2011,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2011Q2,2011Q3,3587.0000,1952.5000,,129.4000,1.5700,4163.2000,2932.2000,1727.6000,2444.7000,-50.5000,55.5000,372.4000,556.8000,292.1000,-308.5000,887.4000,,8668.7000,14,A,39.4900
025434,09/30/2011,2011,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2011Q3,2011Q4,3794.9000,2050.7000,,137.2000,1.6600,4343.7000,3031.7000,1719.1000,2533.3000,-68.6000,227.5000,531.9000,-15.9000,389.5000,-422.3000,1245.7000,-88.7000,11700.4000,14,A,37.2900
025434,12/31/2011,2012,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2011Q4,2012Q1,4237.1000,2273.2000,,134.8000,1.7000,4593.3000,3435.9000,2078.3000,2790.0000,160.1000,-122.2000,153.5000,421.5000,126.8000,-157.7000,382.1000,,3435.9000,14,A,46.0100
025434,03/31/2012,2012,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2012Q1,2012Q2,4351.5000,2234.3000,,137.1000,1.7600,4773.8000,3195.9000,2380.1000,2680.6000,-76.2000,-193.5000,313.8000,284.1000,255.0000,-236.5000,691.9000,,6631.8000,14,A,55.8900
025434,06/30/2012,2012,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2012Q2,2012Q3,4569.6000,2497.6000,,136.7000,1.8300,4933.3000,3303.5000,2551.4000,2727.1000,-9.2000,-152.9000,516.5000,353.2000,384.0000,-285.1000,1024.8000,,9935.3000,14,A,53.3200
025434,09/30/2012,2012,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2012Q3,2012Q4,4199.6000,2037.0000,,141.7000,1.8300,5068.9000,3364.2000,1989.8000,2764.8000,-40.4000,,856.2000,40.5000,513.0000,-273.3000,1383.8000,-90.3000,13299.5000,14,A,50.7100
025434,12/31/2012,2013,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2012Q4,2013Q1,4416.0000,2459.7000,,148.9000,1.9000,5129.2000,3793.2000,2025.1000,3068.2000,280.9000,,242.3000,663.5000,156.1000,150.1000,432.2000,,3793.2000,14,A,53.6300
025434,03/31/2013,2013,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2013Q1,2013Q2,3810.2000,1697.7000,,153.1000,2.0100,5281.3000,3549.6000,1540.5000,2905.0000,93.8000,,484.9000,34.6000,313.5000,138.6000,822.5000,-25.2000,7342.8000,14,A,56.9500
025434,06/30/2013,2013,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2013Q2,2013Q3,4239.7000,2044.3000,,153.3000,2.1300,5573.0000,3735.3000,1815.3000,3030.1000,199.1000,,782.2000,242.2000,470.9000,88.8000,1240.3000,-20.3000,11078.1000,14,A,65.5100
025434,09/30/2013,2013,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2013Q3,2013Q4,5471.4000,3233.8000,,166.1000,0.0100,4197.3000,3788.7000,94.1000,3034.8000,392.5000,,1151.2000,1387.1000,628.9000,152.5000,8.3000,-68.3000,14866.8000,14,A,76.9700
025434,12/31/2013,2014,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2013Q4,2014Q1,3759.4000,1702.8000,,169.7000,0.1600,4542.9000,4239.6000,806.4000,3327.7000,459.4000,-2805.7000,256.1000,-1029.9000,195.9000,167.9000,540.7000,-26.1000,4239.6000,14,A,78.3900
025434,03/31/2014,2014,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2014Q1,2014Q2,3579.0000,1489.5000,,174.4000,0.2000,4769.7000,3873.8000,845.5000,3115.1000,212.3000,-2773.5000,503.6000,-1385.4000,392.3000,156.2000,967.6000,-28.6000,8113.4000,14,A,73.3800
